personid,tenure,expgroup,men,high_school,promote_switch,perform10,perform11,perform11_expgroup
37567.867,11.774043,0.92026997,0.01887989,0.003973484,0.001568079,0.4130603,0.36259353,0.35229194
28923.043,27.564854,1.0147779,0.9907011,0.0005027056,9.894371e-05,-0.55972004,-1.0077579,-1.0257685
25651.867,31.788887,1.0074677,0.9780841,-0.0008883476,0.00054883957,-0.78296626,-0.9429872,-0.93055797
25251.28,31.672722,0.97194767,0.9432616,-0.00033402443,0.0011490583,-0.7196319,-0.8756492,-0.85241234
30395.178,24.656464,0.9413073,1.0052121,-0.0008134842,0.0019408464,-0.4715973,-1.1419713,-1.1033828
44030.06,4.1868815,0.025818706,1.0427825,-0.0020415783,0.0022096634,-0.74147785,-0.8812698,0.0062794685
26177.79,30.523655,0.9516418,0.9549122,-0.00015187263,0.0021935701,-0.7414515,-1.0966926,-1.0627568
34628.9,17.077562,1.0099525,0.33834827,-0.0001322031,0.00069344044,-0.20214438,-1.1341565,-1.1384232
37662.234,12.3442955,0.9658686,-0.004081607,0.00077199936,0.0013432503,-0.023028612,-1.1225071,-1.1046863
40006.605,8.530647,0.124869585,0.0046525,0.0006071329,0.0012024641,0.30148315,0.663792,0.087764025
27550.28,28.574015,0.963879,1.024143,-0.0014317036,0.0012811422,-0.7200855,-1.2837203,-1.2198086
30016.102,26.147173,1.0034428,1.067344,-0.0017207861,-0.00018155575,-0.5199485,-1.2371092,-1.2221079
42096.785,6.185277,0.025633693,0.987823,-0.002076745,0.001357317,-0.61180663,-0.8409183,0.008030295
26299.467,30.71203,0.9603417,0.9825468,-0.00085151196,0.0013030767,-0.7490556,-1.1237533,-1.0795934
40758.047,7.9129686,-0.003395915,1.0256386,-0.0014566183,0.00023949146,-0.5245223,-0.79297686,0.018951774
23796.842,34.438343,0.9868294,1.0660882,-0.0033022165,0.00027525425,-0.92147326,-1.2302244,-1.1895444
19222.016,41.31491,0.9719155,0.98774433,-0.0008004904,0.0013366938,-0.9029207,-1.1873722,-1.1459839
37072.168,12.846034,0.9504751,0.013806939,0.0014686584,0.0017046928,-0.0035674572,-0.7889589,-0.7926825
42691.035,5.329319,0.017154455,0.51731014,-0.0017222166,0.0017902851,-0.60126805,-1.008668,0.025226355
24182.867,32.521164,1.0375988,1.0055127,-0.0020548105,-0.0005811453,-0.51870644,-0.21225679,-0.25174844
43687.76,4.4719715,0.042823076,1.0484979,-0.002220273,0.0025031567,-0.7084135,-0.85967195,0.014641285
37610.9,11.975792,0.9424957,0.0064690113,0.0040289164,0.000993371,0.36001837,0.28483152,0.28311992
26775.922,30.264385,1.0003936,0.9642973,0.00025892258,0.00080537796,-0.7076664,-0.9052241,-0.8958523
43238.22,4.976914,0.01983285,1.058209,-0.002040267,0.0020571947,-0.7195363,-0.87265885,0.008647084
27168.742,29.649666,0.9818287,0.98588395,-0.0005239248,0.00069630146,-0.7210609,-1.0274272,-0.999233
37513.145,9.769028,0.941692,0.002560854,0.0026009083,0.0006791353,0.83126915,0.7611594,0.760239
47874.836,1.1556287,0.06360912,1.0593374,-0.003671527,0.005669117,-1.1647551,-0.9454293,0.02459228
43785.867,4.3343973,0.033484697,1.0199106,-0.0017645359,0.0028430223,-0.76156485,-0.85666573,0.01042068
40383.27,8.979043,0.04171264,1.129843,-0.0032807589,0.0014688969,-0.32054245,-0.660934,0.020789862
35541.676,16.590712,0.88988197,0.009254694,0.002877593,0.0012123585,0.41367579,0.6282804,0.63301516
37634.906,11.9000025,0.93566954,-0.005140662,0.0035032034,0.0010048151,0.16817248,0.008350849,0.0046596527
39426.426,9.93899,-0.0065757036,0.6872324,-0.000603199,0.00066518784,-0.09415448,0.06697297,0.0068472624
48517.594,0.98654354,0.035439968,1.1477833,-0.0039372444,0.004252434,-1.1700311,-1.0300403,0.007185936
50781.94,0.15054739,0.054196596,1.1492484,-0.005788684,0.0067181587,-1.4134595,-1.0191565,0.05485034
24142.502,32.928074,1.0173347,0.99180925,-0.0016559362,-0.0004905462,-0.47345293,-0.08095658,-0.1008966
20024.816,40.553795,0.9758606,1.0810947,-0.0022878647,0.00014054775,-1.0442181,-1.2976108,-1.2433863
39447.07,9.8468485,-0.009637594,-0.00011885166,-0.0010281801,-9.5009804e-05,-0.37859583,-1.0312846,-0.0038679838
37745.32,11.273744,0.90974236,0.007299781,0.0009509325,0.0018763542,0.019358873,-0.16507733,-0.1363672
28016.172,27.755362,0.9637114,0.9527906,-0.00043582916,0.0016144514,-0.66594875,-1.0942276,-1.069196
31380.074,21.994213,0.96679354,0.018219829,0.0007739067,-0.00073063374,0.39626503,-1.2201855,-1.1714876
45567.13,2.7569659,0.035705686,1.0622923,-0.0037556887,0.0036802292,-0.96365106,-0.9024879,0.02847588
38541.39,10.841444,0.05990112,-0.009898782,-0.0010242462,0.00019466877,-0.38141298,-0.6701026,0.0040944815
35053.75,15.509033,0.10043013,0.024896383,-0.00038969517,0.0028693676,-0.025048971,0.23849761,5.543232e-05
37701.1,11.667481,0.92625415,0.025868893,0.0032889843,0.0018744469,0.6609535,0.7045399,0.70377004
36265.625,17.70331,0.83768165,0.03022921,0.00467062,0.0014098883,0.27584004,0.51370466,0.5065142
28878.35,27.314583,0.9690205,1.0052438,-0.0011140108,0.0013504028,-0.58509946,-1.1244454,-1.1203082
37883.89,10.908174,0.93797624,0.01446116,0.0036883354,0.0013386011,0.6383891,0.6013236,0.6095413
34559.53,16.813509,1.0066228,0.21140265,-0.0005918741,3.4928322e-05,-0.13630831,-1.1465061,-1.1657817
29219.863,26.84648,1.0264921,0.949378,0.00021326542,-0.00037765503,-0.6027789,-0.75089395,-0.78389645
39023.49,9.520356,0.033984303,0.979691,-0.000977397,0.0012871027,-0.5050219,-0.78892577,0.01907599
47654.76,1.5943155,0.04927683,1.148062,-0.0046215057,0.0030887127,-1.0568604,-0.956195,0.031484008
37766.71,10.044587,0.8798641,0.014762163,0.0028232336,0.0014075041,0.75621533,0.664675,0.65379286
19924.77,40.18284,0.9699578,0.99151707,-0.00047278404,0.00082468987,-0.9594979,-1.2896345,-1.2505152
25394.65,32.374268,1.0302901,0.9971653,-0.0009890795,-0.00063180923,-0.7608328,-0.71814954,-0.76550543
44263.84,3.9544878,0.01750648,1.0437438,-0.0029913187,0.0020728111,-0.82709575,-0.8853401,0.018902779
29521.373,24.966433,0.04193592,0.98722744,-0.0011987686,0.0027337074,-0.8215802,-0.84132564,-0.03850627
29798.23,25.582651,0.033961535,1.0140555,-0.0013303757,0.00080025196,-0.4424106,-0.76562035,-0.0058106184
43075.26,4.9104314,0.020356297,0.94175494,-0.0024582148,0.0017796755,-0.73335755,-0.84356034,0.02131033
23339.479,34.458122,0.9919679,1.0048857,-0.0017062426,0.00066912174,-0.84838533,-0.9997051,-0.978063
40565.152,8.351148,-0.012242436,0.10150492,-0.0020952225,-0.00019538403,-0.42938268,-1.079015,0.024695635
40729.3,7.4650593,0.022169352,-0.008730888,-0.00085520744,0.0001399517,0.32609057,0.66578126,-0.0043697357
30935.896,24.326542,0.9513916,0.9581605,-0.00036239624,0.00071549416,-0.41577303,-1.1467717,-1.1217084
23995.105,32.3305,1.019669,0.95739114,-0.0010558367,-0.00016200542,-0.48691761,-0.20944011,-0.24001217
29598.33,25.912657,0.010267615,0.9922391,-0.0009263754,0.00036418438,-0.45560992,-0.77632546,-0.010314465
29315.021,26.90065,0.9592681,1.0357804,-0.0012437105,0.00088763237,-0.54430187,-1.1336834,-1.1290064
40677.703,8.111154,-0.0132210255,0.02530992,-0.0018529892,-0.00022482872,-0.39005375,-1.1449876,0.015210032
38299.383,11.11984,-0.00770998,-0.0027050972,-0.000603199,-0.000108122826,-0.36834097,-0.5522827,0.0013741255
29955.986,26.015394,0.98370016,1.0239606,-0.0006674528,0.00029957294,-0.5139582,-1.1710238,-1.1526887
36403.883,15.872803,0.99585843,0.0048656464,-0.000349164,0.00029611588,0.15147114,0.19981253,0.16585028
38251.133,10.899507,-0.008687735,-0.0018042326,-0.0006059408,0.0005173683,-0.38417232,-0.5579889,0.009764671
38374.137,11.097109,0.9702791,0.010113597,0.0033572912,0.00050258636,0.14278221,0.06174624,0.0471977
22077.469,37.36079,0.96378076,1.0071802,-0.0021665096,0.00076687336,-0.8977035,-1.1862531,-1.1338277
33950.77,21.64501,0.9290037,-0.0029255152,0.0010652542,0.0006170273,0.37023032,0.7328507,0.71258557
27940.432,29.103336,0.9995084,0.9831288,-0.0004557371,8.714199e-05,-0.6678288,-1.0057287,-0.99039507
35045.79,20.257433,0.9254323,0.011104584,0.0023499727,0.0008841753,0.33594775,0.6935077,0.6811725
38402.6,11.23016,1.0250139,-0.014212608,0.0004606247,-0.0006865263,0.21892262,0.13328183,0.13174033
43893.004,4.120129,0.04848969,1.0190735,-0.0022039413,0.0027452707,-0.7635989,-0.8453803,0.021820068
37479.805,10.969336,0.90545034,0.014080048,0.0036969185,0.0019806623,0.74071157,0.65780115,0.63309574
12189.309,64.68571,0.012476325,0.038604736,0.0016348362,-0.0014054775,0.9497546,-0.15485835,-0.017381191
24359.77,33.662315,0.95716465,0.9873079,-0.0015602112,0.0011501312,-0.853904,-1.1485295,-1.1007278
28593.82,27.184803,0.95730925,0.9562017,-0.00025641918,0.0011103153,-0.60182154,-0.9987738,-0.99486697
27136.059,29.521717,0.9661926,0.9585098,-0.0006363392,0.0013751984,-0.7256712,-1.0355213,-1.0028901
44942.72,3.335538,0.040538073,1.0753322,-0.0027368069,0.0024063587,-0.8231665,-0.88191974,0.021581769
35316.695,15.876944,1.0096076,-0.017069817,-0.0014617443,0.0001951456,0.16380048,-0.46370494,-0.5040057
18709.18,42.362656,0.9390559,0.94707096,-0.00080537796,0.0014679432,-0.9422494,-1.2776732,-1.2241454
41268.11,7.0728254,0.005787492,1.0221298,-0.0013256073,0.0009356737,-0.56320953,-0.82007635,0.014004946
42103.445,6.319852,0.00924015,1.0570941,-0.0020513535,0.0012811422,-0.59853387,-0.8384273,0.009754539
37834.066,11.263882,0.9283551,0.02056086,0.0031330585,0.0017635822,0.64720607,0.6436238,0.6407769
34674.062,15.5905075,0.04028189,1.0001924,-0.00036752224,0.0025773048,-0.48547637,-0.7859657,0.0075950623
30247.709,24.222727,0.016991854,0.97706103,-4.8279762e-05,0.001042366,-0.67665553,-0.82060385,-0.033074975
24600.3,33.643,0.9535831,0.99259424,-0.0017827749,0.0006707907,-0.81128216,-1.015187,-0.96616447
37005.17,13.031016,0.945223,0.020264506,0.0017615557,0.0018595457,-0.040699363,-1.1027029,-1.0969739
37915.023,9.162572,0.92668474,-0.017987728,0.0020953417,-0.00047886372,0.94028866,0.7848798,0.7442311
41522.363,7.709262,-0.018939853,0.99718714,-0.0019811392,-0.00015819073,-0.12844312,0.20291162,0.02096212
30212.232,25.836195,0.97109616,1.024472,-0.0009293556,0.0002863407,-0.4447502,-1.1725857,-1.1484468
40184.336,8.819926,0.01866591,-0.008900523,-0.0007044077,0.00026917458,-0.37148464,-1.0713618,0.004925728
41054.484,7.8006516,-0.0002657175,1.0780597,-0.0018815994,0.0003527403,-0.4412204,-0.65209997,0.018887997
43308.367,4.93903,0.0148842335,1.065779,-0.002379775,0.0020809174,-0.73062885,-0.86884224,0.0104317665
38967.434,9.979703,0.46792853,0.0070667267,0.0016688108,0.0015497208,0.42692697,0.74621725,0.36001015
36868.867,13.284823,0.947883,0.02522564,0.00053453445,0.0015640259,-0.011552215,-1.1191151,-1.0901439
25726.117,31.669521,0.98440635,0.9523945,-0.0009994507,0.0011838675,-0.7922181,-1.0565634,-1.0235662
30202.94,24.851534,-0.025287747,1.010984,-0.00038039684,-8.6545944e-05,-0.4477389,-0.82084346,-0.016745925
20637.674,39.397045,0.9796034,0.97547376,-0.0009506941,0.0011390448,-0.9526603,-1.2745266,-1.2422731
36586.82,13.570873,0.9773294,0.03864038,0.0022825003,0.0020153522,-0.001511097,-1.0163999,-1.0194855
37981.188,11.165007,0.9942404,-0.0038585663,0.0008209944,0.00047421455,0.10838485,-0.038297534,-0.04379189
44525.684,3.714953,0.016578794,1.0616474,-0.0034079552,0.0020166636,-0.83309686,-0.8987838,0.028014302
27076.611,30.102575,1.0147364,0.9645685,-5.1617622e-05,0.0005017519,-0.71412694,-0.9134418,-0.9156425
38154.887,12.102057,0.01761806,1.0063732,-0.0019892454,-6.67572e-06,-0.11799252,-0.43477595,-0.00056385994
36340.125,15.27688,0.9288192,0.00934124,0.0022408962,-0.00018167496,0.52000356,0.7460635,0.7308297
21453.15,38.372902,0.9481636,0.9835266,-0.0011724234,0.0015237331,-0.91296995,-1.2282536,-1.1711869
39923.38,9.012257,-0.0034962893,-0.014843464,-0.00151968,0.0012222528,-0.3568293,-1.096201,0.022293448
36764.016,13.253059,0.9524089,0.017465472,0.001501441,0.0018182993,-0.010078788,-1.0769291,-1.0925899
43735.277,4.2134476,0.03939295,1.0407064,-0.002034068,0.0022579432,-0.7514695,-0.87976885,0.014650822
23743.123,35.059612,1.052701,1.0115299,-0.00073587894,0.00041103363,-0.3566507,-0.018324256,-0.03067112
26783.5,29.880247,0.63210726,1.0525823,-0.00056672096,0.0003399849,-0.8472097,-0.7838522,-0.4877491
41396.133,7.19866,-0.00943768,1.0782418,-0.002001524,0.0008084774,-0.54642975,-0.7667196,0.018543363
38998.8,10.876294,0.025851369,1.0166624,-0.0014715195,-0.000213027,-0.17727125,-0.45808172,0.011088848
29982.896,24.398674,0.04000795,0.9551977,-0.001625061,0.0008994341,-0.022573948,-0.5960926,-0.005760312
26756.621,29.882702,1.0240431,0.98573184,-0.0012255907,1.7046928e-05,-0.7786689,-1.0205145,-1.0073526
29276.396,26.951923,0.08329201,0.9916532,0.00026762486,0.0003553629,-0.13771689,-0.60464907,0.018887043
47914.04,1.3206406,0.024145365,1.1228926,-0.004978895,0.004117489,-1.1564655,-0.95541954,0.053938508
30753.209,24.726776,0.98467386,1.0352206,-0.0012149811,0.0010079145,-0.4051242,-1.1958888,-1.1652687
30332.957,24.44345,0.022888541,0.9989065,-0.000890255,0.0013552904,-0.54015577,-0.7985791,-0.0075136423
33951.87,22.002998,0.9159398,0.025712848,0.0014550686,0.001954198,0.40293908,0.6678474,0.6481918
