personid,tenure,expgroup,men,high_school,promote_switch,perform10,perform11,perform11_expgroup
22884.377,35.744343,0.9490855381780008,0.0,0,0,0.843004,1.0491743,1.0556355
37943.637,11.335351,0.9490855381780008,0.0,0,0,0.06797671,-0.31540954,-0.3189628
25391.094,30.703196,0.9490855381780008,0.0,0,0,0.95006216,1.1317675,1.1591415
38124.65,10.554319,0.9490855381780008,0.0,0,0,0.8210056,0.8337898,0.8478925
26908.27,29.23952,0.9490855381780008,1.0,0,0,-0.71980476,-0.72342384,-0.71134496
33227.184,16.72757,0.9490855381780008,0.0,0,0,0.79800177,0.8674952,0.88296545
31131.355,20.591898,0.9490855381780008,0.0,0,0,-0.38325977,-0.5693207,-0.5438019
24331.865,33.60553,0.9490855381780008,1.0,0,0,-0.38774884,-0.014854312,-0.034279943
37048.45,12.493612,0.9490855381780008,0.0,0,0,0.91340184,0.9430908,0.9617305
29716.1,22.557957,0.9490855381780008,0.0,0,0,0.88011193,0.9965198,1.0165725
39521.395,9.165075,0.9490855381780008,0.0,0,0,0.8749696,0.90185225,0.9154179
29834.744,22.077606,0.9490855381780008,0.0,0,0,-0.13101614,0.08080518,0.089925885
38871.61,9.877282,0.9490855381780008,0.0,0,0,0.8530487,0.89243376,0.8931507
37721.336,10.945522,0.9490855381780008,0.0,0,0,0.5030515,0.5123148,0.5162295
38811.953,10.498395,0.9490855381780008,0.0,0,0,0.038779378,-0.31491637,-0.33941996
40400.71,10.511592,0.9490855381780008,0.0,0,0,0.0101614,-1.5852683,-1.6956766
37991.414,10.640785,0.9490855381780008,0.0,0,0,0.3764323,0.36322808,0.36832643
38634.74,11.812533,0.9490855381780008,0.0,0,0,-0.0069907904,-1.2497494,-1.3093331
24848.107,31.99028,0.9490855381780008,1.0,0,0,-0.3622707,-0.039366126,-0.043444157
21232.846,39.490005,0.9490855381780008,0.0,0,0,1.0144603,1.2794061,1.2627783
38904.598,10.180587,0.9490855381780008,0.0,0,0,0.26489115,0.25689244,0.23306382
28819.877,24.887413,0.9490855381780008,0.0,0,0,0.9336997,1.1376171,1.1109352
32871.1,17.162634,0.9490855381780008,0.0,0,0,0.7574724,0.8334453,0.8622092
25612.205,29.92858,1.0,0.0,0,0,0.7466297,0.93255246,0.96098983
22398.87,37.94197,0.9490855381780008,0.0,0,0,0.95393145,1.1970181,1.1887434
40392.332,10.3293495,0.9490855381780008,0.0,0,0,0.030638218,-1.4727321,-1.584923
21460.65,39.953556,0.9490855381780008,0.0,0,0,1.0844388,1.3755939,1.3638468
24635.021,33.03236,0.9490855381780008,1.0,0,0,-0.40372288,-0.025950551,-0.07649219
37790.805,10.948883,1.0,0.0,0,0,0.6978723,0.71004105,0.7250893
38416.76,10.860616,0.9490855381780008,0.0,0,0,0.13122618,-0.044276953,-0.05941105
20533.014,42.449986,0.9490855381780008,0.0,0,0,1.2089012,1.5179253,1.4743025
22864.463,36.404816,0.9490855381780008,0.0,0,0,0.86460984,1.0817871,1.0903604
38512.73,11.923635,0.9490855381780008,0.0,0,0,0.0012055635,-1.2080112,-1.2417753
39023.57,9.783279,0.9490855381780008,0.0,0,0,0.772799,0.7882569,0.7804023
38116.008,12.102977,0.9490855381780008,0.0,0,0,-0.05904174,-1.2029765,-1.2085361
39208.34,9.694113,0.9490855381780008,0.0,0,0,0.86983645,0.8940655,0.8956418
38443.457,10.230736,0.9490855381780008,0.0,0,0,0.8052019,0.8708602,0.8601929
23932.416,33.632126,0.9490855381780008,1.0,0,0,0.046225786,0.3287766,0.31064963
26251.93,29.593718,0.9490855381780008,0.0,0,0,0.8611454,1.0546076,1.0580766
33834.363,15.984753,0.9490855381780008,0.0,0,0,0.7957996,0.85032094,0.87524927
26956.182,28.454084,1.0,1.0,0,0,-0.6758723,-0.68499994,-0.6696433
24959.814,31.8984,0.9490855381780008,1.0,0,0,-0.3602196,-0.045233965,-0.067611456
26203.979,28.915892,0.9490855381780008,1.0,0,0,-0.641165,-0.5438696,-0.53095937
37653.668,12.407072,1.0,0.0,0,0,-0.05061412,-1.033541,-1.0317612
29016.332,23.719511,0.9490855381780008,0.0,0,0,0.63668096,0.7567104,0.7711748
25192.494,30.963867,0.9490855381780008,1.0,0,0,-0.38437605,-0.060550213,-0.08054221
38478.695,10.340856,1.0,0.0,0,0,0.6764771,0.7027036,0.71045053
26505.43,28.52174,0.9490855381780008,1.0,0,0,-0.64185417,-0.5799589,-0.5688462
38878.117,9.736167,0.9490855381780008,0.0,0,0,0.6600281,0.6774521,0.68659353
23860.416,34.392647,0.9490855381780008,1.0,0,0,-0.35148084,0.02193129,0.006288767
38979.773,9.7793255,0.9490855381780008,0.0,0,0,0.81659687,0.83640075,0.8399993
37763.723,11.44059,0.9490855381780008,0.0,0,0,0.29797864,0.31785166,0.30760872
33653.94,16.521791,0.9490855381780008,0.0,0,0,0.07271445,0.2019459,0.19310129
24544.916,31.642403,1.0,1.0,0,0,-0.3290422,0.015460134,0.0026453733
28362.729,25.941517,0.9490855381780008,1.0,0,0,-0.5010729,-0.5407995,-0.5402789
22905.576,35.387047,0.9490855381780008,0.0,0,0,0.8727633,1.0666215,1.0852904
25160.465,30.691463,0.9490855381780008,1.0,0,0,-0.4466957,-0.18880928,-0.17466462
23585.27,34.156498,1.0,0.0,0,0,0.7864845,0.9938824,1.0121849
21730.57,38.285637,0.9490855381780008,0.0,0,0,0.9668608,1.2271409,1.218221
38111.332,10.751045,0.9490855381780008,0.0,0,0,0.7825973,0.8033855,0.8139223
