personid,tenure,expgroup,men,high_school,promote_switch,perform10,perform11,perform11_expgroup
40680.324,7.1291275,0.05504787,0.9401624,0.0022505522,0.0012849569,-0.53271115,-0.5873829,0.014576077
36986.152,12.449821,0.066753745,0.020763874,0.0023624897,0.00016021729,-0.13189495,-0.48250556,-0.006717086
39763.5,8.563314,0.08308184,0.9290097,0.0041320324,0.0019675493,-0.46503472,-0.62292135,0.0044640303
29713.367,25.712492,-0.06758118,1.1714003,7.545948e-05,-0.0006697178,-0.96866155,-0.963397,0.00019717216
25860.021,32.292526,1.0351393,0.036809325,0.00025975704,0.0026954412,0.6332822,0.9457649,0.9728435
26880.195,30.097366,1.0515733,1.04461,-0.0005660057,0.0006957054,-0.7120545,-0.8227521,-0.8693732
36878.086,14.888729,0.98854077,0.014719248,0.0007379055,0.00054848194,0.39514208,0.56027246,0.5537039
39465.355,8.480358,0.04520631,0.026249766,0.0022227764,0.0008767843,0.27997494,0.578724,0.013267875
29396.857,26.450417,0.050977945,0.97656024,0.0021966696,0.0034432411,-0.8439882,-0.7712666,-0.006477356
30684.195,25.27436,1.0154607,1.1328666,0.0008049011,0.0018863678,-0.5261067,-1.1535485,-1.171706
45831.43,2.3197834,0.045746565,0.9703567,0.0014499426,0.0015591383,-1.0706954,-0.96167123,0.015230417
27880.791,28.581276,0.9620558,0.94380677,0.0012469292,0.0020599365,-0.55433214,-0.6580641,-0.64455104
20376.393,41.050255,1.0594702,1.1105347,0.0007381439,0.0001513958,-1.0257099,-1.1674719,-1.2790356
23350.018,37.420925,1.1082723,1.1364524,-0.0011533499,-2.5868416e-05,-0.82130396,-0.5504645,-0.6432121
28121.51,25.843134,1.0344858,0.040678144,0.0008120537,0.0020836592,0.74393475,0.92147744,0.9316242
25616.229,32.268543,0.98150015,0.9910561,0.0005401373,0.0013668537,-0.81261384,-1.0676947,-1.1154423
44102.348,3.6252623,0.041347504,0.9233018,0.0019925833,0.0019483566,-0.8427471,-0.8668814,-0.009541631
29459.393,25.788498,0.07673991,0.900095,0.00072956085,0.00066900253,-0.13446796,-0.4079783,-0.033682823
21884.531,39.291473,0.13985741,0.04570353,0.002238512,0.0053323507,1.035816,-0.0051107407,0.043729544
27233.922,29.975819,0.9741013,1.0345395,0.0013097525,0.0021044016,-0.7193394,-1.0403719,-1.0690749
8281.411,76.57716,0.034953833,0.0023314953,-0.00014793873,0.0031359196,1.3832753,-0.46798098,-0.06757569
30046.326,24.98237,0.075252175,0.97316515,0.0033031702,0.0016767979,-0.530393,-0.7341316,-0.0640614
35973.21,14.577772,0.04169631,1.0435836,0.0023167133,0.0009431839,-0.3445859,-0.6133417,0.013577461
